report_id,occur_location,shift_type,location_type,crime_description,occur_neighborhood,occur_latitude,occur_longitude,occur_time
172842367,908 RALPH D ABERNATHY BLVD SW,Evening Watch,13,LARCENY-NON VEHICLE,West End,33.73794,-84.4174,2017-10-11 18:50:00
172810450,3072 EARLY ST NW,Day Watch,3,LARCENY-NON VEHICLE,South Tuxedo Park,33.84002,-84.38055,2017-10-08 00:30:00
172840594,1683 LAKEWOOD AVE SE,Day Watch,12,LARCENY-NON VEHICLE,Lakewood Heights,33.70854,-84.38004000000001,2017-10-11 07:35:00
172841302,3393 PEACHTREE RD NE ,Day Watch,8,LARCENY-NON VEHICLE,Lenox,33.84884,-84.36475,2017-10-11 12:25:00
172841474,2539 PIEDMONT RD NE @TARGET - PIEDMONT,Day Watch,7,LARCENY-NON VEHICLE,Lindbergh/Morosgo,33.82445,-84.36711,2017-10-11 13:20:00
172841740,1275 CAROLINE ST NE ,Evening Watch,8,LARCENY-NON VEHICLE,Edgewood,33.758309999999994,-84.34638000000001,2017-10-11 15:30:00
172840052,3200 STONE RD SW,Morning Watch,26,LARCENY-FROM VEHICLE,Greenbriar,33.6697,-84.49403000000001,2017-10-11 00:40:00
172840155,653 RESERVOIR DR NW,Morning Watch,18,LARCENY-FROM VEHICLE,Berkeley Park,33.792770000000004,-84.41017,2017-10-11 00:30:00
172840371,157 MOURY AVE SW,Morning Watch,99,LARCENY-FROM VEHICLE,The Villages at Carver,33.71283,-84.3885,2017-10-10 16:00:00
172840444,250 PIEDMONT AVE NE @HILTON OFFICE TOWER,Evening Watch,18,LARCENY-FROM VEHICLE,Downtown,33.76126,-84.38223,2017-10-10 19:30:00
172840483,400 FAIRBURN RD SW,Evening Watch,18,LARCENY-FROM VEHICLE,Fairburn Mays,33.74366,-84.50936,2017-10-10 18:00:00
172840709,1760 NORTHSIDE DR NW @FERNWOOD APTS,Day Watch,13,LARCENY-FROM VEHICLE,Channing Valley,33.80402,-84.40791,2017-10-10 22:00:00
172840759,872 VEDADO WAY NE,Morning Watch,18,LARCENY-FROM VEHICLE,Midtown,33.778420000000004,-84.37137,2017-10-10 20:00:00
172840792,290 MARGARET ST SE,Day Watch,99,LARCENY-FROM VEHICLE,Lakewood Heights,33.71257,-84.37897,2017-10-08 00:00:00
172841222,813 FRASER ST SE,Day Watch,13,LARCENY-FROM VEHICLE,Summerhill,33.73229,-84.38649000000001,2017-10-10 23:00:00
172841268,931 MONROE DR NE @BELTLINE BUSINESS,Day Watch,18,LARCENY-FROM VEHICLE,Midtown,33.77986,-84.36917,2017-10-11 09:50:00
172841504,650 W CONWAY DR NW,Day Watch,13,LARCENY-FROM VEHICLE,Mt. Paran/Northside,33.87023,-84.41022,2017-10-11 13:40:00
172841635,104 TERRACE DR NE,Evening Watch,20,LARCENY-FROM VEHICLE,Peachtree Hills,33.821940000000005,-84.38542,2017-10-11 11:00:00
172841682,1059 RALPH D ABERNATHY BLVD SW,Evening Watch,18,LARCENY-FROM VEHICLE,West End,33.73836,-84.42259,2017-10-11 12:00:00
172841723,1860 WELLBOURNE DR NE,Evening Watch,13,LARCENY-FROM VEHICLE,Morningside/Lenox Park,33.80531,-84.36019,2017-10-11 14:50:00
172841840,3755 CARMIA DR SW,Evening Watch,20,LARCENY-FROM VEHICLE,Princeton Lakes,33.6569,-84.51004,2017-10-11 14:52:00
172841842,711 TRABERT AVE NW,Evening Watch,18,LARCENY-FROM VEHICLE,Berkeley Park,33.79479,-84.4131,2017-10-11 16:00:00
172841921,504 FAIR ST SW,Evening Watch,18,LARCENY-FROM VEHICLE,Castleberry Hill,33.74873,-84.40403,2017-10-11 15:30:00
172841931,1357 COLLIER RD NW,Evening Watch,18,LARCENY-FROM VEHICLE,Underwood Hills,33.81152,-84.43200999999999,2017-10-11 16:00:00
172842231,1495 CHATTAHOOCHEE AVE NW,Evening Watch,18,LARCENY-FROM VEHICLE,Underwood Hills,33.80887,-84.43621999999999,2017-10-11 16:00:00
172842255,100 EDGEWOOD AVE NE,Evening Watch,18,LARCENY-FROM VEHICLE,Downtown,33.75456,-84.38521,2017-10-11 08:00:00
172842450,2099 PEACHTREE RD NE,Evening Watch,18,LARCENY-FROM VEHICLE,,33.81154,-84.39218000000001,2017-10-11 18:00:00
172842455,417 10TH ST NE,Evening Watch,13,LARCENY-FROM VEHICLE,Midtown,33.78168,-84.37345,2017-10-11 18:00:00
172842483,857 COLLIER RD NW,Evening Watch,18,LARCENY-FROM VEHICLE,Wildwood (NPU-C),33.80986,-84.41626,2017-10-11 18:00:00
172842526,758 MARIETTA ST NW,Evening Watch,18,LARCENY-FROM VEHICLE,Marietta Street Artery,33.77323,-84.40381,2017-10-11 19:40:00
172842603,1089 AUSTIN AVE NE,Evening Watch,13,LARCENY-FROM VEHICLE,Inman Park,33.76189,-84.35193000000001,2017-10-11 19:00:00
172842615,70 W PACES FERRY RD NW,Evening Watch,18,LARCENY-FROM VEHICLE,Peachtree Heights West,33.8402,-84.38205,2017-10-11 18:50:00
172842652,3183 PEACHTREE RD NE,Morning Watch,,LARCENY-FROM VEHICLE,Buckhead Village,33.84111,-84.37529,2017-10-11 21:00:00
172842694,144 MARIETTA STREET NW,Evening Watch,18,LARCENY-FROM VEHICLE,Downtown,33.757529999999996,-84.39331,2017-10-11 14:30:00
172842758,8TH ST NE / PEACHTREE ST NE,Evening Watch,13,LARCENY-FROM VEHICLE,Midtown,33.77955,-84.38727,2017-10-11 19:15:00
172842765,1700 NORTHSIDE DR NW,Evening Watch,,LARCENY-FROM VEHICLE,Berkeley Park,33.80121,-84.40791,2017-10-11 22:10:00
172842801,508 MAIN ST NE,Morning Watch,,LARCENY-FROM VEHICLE,Lindbergh/Morosgo,33.8227,-84.37056,2017-10-11 21:00:00
172842805,950 E PACES FERRY RD NE,Evening Watch,13,LARCENY-FROM VEHICLE,Buckhead Heights,33.8468,-84.35638,2017-10-11 20:05:00
172842829,192 PEACHTREE CENTER AVE NE,Evening Watch,18,LARCENY-FROM VEHICLE,Downtown,33.75949,-84.38616999999999,2017-10-11 19:41:00
172850049,237 E SIMON TER NW,Morning Watch,20,LARCENY-FROM VEHICLE,Collier Heights,33.76145,-84.47451,2017-10-11 22:30:00
172850133,437 MORELAND AVE NE,Morning Watch,18,LARCENY-FROM VEHICLE,Candler Park,33.76632,-84.34895,2017-10-11 21:00:00
172850142,279 CANDLER RD SE,Morning Watch,18,LARCENY-FROM VEHICLE,East Lake,33.74517,-84.29127,2017-10-12 01:10:00
172850445,541 MEAD ST SE,Morning Watch,13,LARCENY-FROM VEHICLE,Grant Park,33.72738,-84.36955999999999,2017-10-11 22:00:00
172850516,713 CONFEDERATE AVE SE,Morning Watch,13,LARCENY-FROM VEHICLE,Grant Park,33.73482,-84.36601,2017-10-11 20:00:00
172850561,975 BERNE ST SE,Morning Watch,13,LARCENY-FROM VEHICLE,Ormewood Park,33.73639,-84.35556,2017-10-12 00:00:00
172850576,3242 PEACHTREE RD NE,Day Watch,18,LARCENY-FROM VEHICLE,Buckhead Forest,33.842859999999995,-84.37291,2017-10-12 02:30:00
172850636,585 MCWILLIAMS RD SE,Day Watch,26,LARCENY-FROM VEHICLE,Browns Mill Park,33.6887,-84.36924,2017-10-12 00:01:00
172850678,450 16TH ST NW,Morning Watch,18,LARCENY-FROM VEHICLE,Home Park,33.78852,-84.40344,2017-10-11 20:00:00
172850972,1115 NORTH AVE NW @MADDOX PARK FACILITY,Day Watch,31,LARCENY-FROM VEHICLE,Bankhead,33.76925,-84.42647,2017-10-11 08:00:00
172850995,664 WALDO ST SE,Day Watch,20,LARCENY-FROM VEHICLE,Grant Park,33.7362,-84.36659,2017-10-11 18:00:00
172851047,40 NORTHWOOD AVE NE,Day Watch,20,LARCENY-FROM VEHICLE,Brookwood Hills,33.80385,-84.39095,2017-10-12 10:28:00
172851149,273 BUCKHEAD AVE NE,Day Watch,13,LARCENY-FROM VEHICLE,Buckhead Village,33.83811,-84.37864,2017-10-11 18:30:00
172851244,405 CATIVO DR SW,Day Watch,20,LARCENY-FROM VEHICLE,Chalet Woods,33.74473,-84.47061,2017-10-10 17:00:00
172851355,1176 RICHLAND RD SW,Day Watch,13,LARCENY-FROM VEHICLE,Oakland City,33.73066,-84.42648,2017-10-12 12:35:00
172851367,676 N HIGHLAND AVE NE,Day Watch,18,LARCENY-FROM VEHICLE,Poncey-Highland,33.772940000000006,-84.35263,2017-10-12 12:30:00
172851379,782 PONCE DE LEON AVE NE,Day Watch,18,LARCENY-FROM VEHICLE,Virginia Highland,33.77389,-84.36165,2017-10-12 12:20:00
172851610,2740 GREENBRIAR PKWY SW @GREENBRIAR VILLAGE,Evening Watch,18,LARCENY-FROM VEHICLE,Greenbriar,33.688959999999994,-84.48909,2017-10-12 13:45:00
172851688,2095 GENERAL TRUMAN ST NW,Evening Watch,18,LARCENY-FROM VEHICLE,Bolton,33.81315,-84.44665,2017-10-12 15:00:00
172851704,2841 GREENBRIAR PKWY SW @GREENBRIAR MALL,Evening Watch,18,LARCENY-FROM VEHICLE,Greenbriar,33.68845,-84.49328,2017-10-12 15:15:00
172851751,32 2ND AVE NE,Evening Watch,20,LARCENY-FROM VEHICLE,East Lake,33.75205,-84.30984000000001,2017-10-12 14:50:00
172851753,225 BAKER ST NW @AQUARIUM,Day Watch,18,LARCENY-FROM VEHICLE,Downtown,33.76238,-84.39403,2017-10-12 10:15:00
172851765,37 LAFAYETTE DR NE,Evening Watch,20,LARCENY-FROM VEHICLE,Ansley Park,33.79016,-84.38283,2017-10-12 11:00:00
172852017,118 WAVERLY WAY NE,Evening Watch,13,LARCENY-FROM VEHICLE,Inman Park,33.75781,-84.35799,2017-10-11 20:00:00
172852233,507 BISHOP ST NW,Unknown,18,LARCENY-FROM VEHICLE,Loring Heights,33.79231,-84.40486,2017-10-11 23:00:00
172852593,1816 PEACHTREE ST NW,Evening Watch,18,LARCENY-FROM VEHICLE,Ardmore,33.80444,-84.3936,2017-10-12 19:45:00
172852695,58 6TH ST NE,Evening Watch,18,LARCENY-FROM VEHICLE,Midtown,33.7775,-84.3853,2017-10-12 19:20:00
172852739,1801 HOWELL MILL RD NW,Morning Watch,18,LARCENY-FROM VEHICLE,Berkeley Park,33.80448,-84.41348,2017-10-12 17:00:00
172850071,1176 MEMORIAL DR SE,Morning Watch,23,LARCENY-NON VEHICLE,Edgewood,33.747690000000006,-84.34889,2017-10-12 00:30:00
172851032,3509 MARTIN L KING JR DR NW,Day Watch,24,LARCENY-NON VEHICLE,Adamsville,33.75781,-84.5026,2017-10-12 10:13:00
172851132,25 PEACHTREE ST SW,Day Watch,99,LARCENY-NON VEHICLE,Downtown,33.753659999999996,-84.39047,2017-10-12 11:05:00
172851183,2525 PIEDMONT RD NE,Day Watch,,LARCENY-NON VEHICLE,Lindbergh/Morosgo,33.82419,-84.36712,2017-10-12 11:29:00
172851510,2841 GREENBRIAR PKWY SW @GREENBRIAR MALL,Unknown,8,LARCENY-NON VEHICLE,Greenbriar,33.68992,-84.48917,2017-10-12 13:00:00
172852254,3393 PEACHTREE RD NE @Multiple,Evening Watch,8,LARCENY-NON VEHICLE,Lenox,33.84884,-84.36475,2017-10-12 18:00:00
172852796,2075 ALISON CT SW,Morning Watch,7,LARCENY-NON VEHICLE,Campbellton Road,33.7008,-84.45634,2017-10-12 23:30:00
172850151,856 W PEACHTREE ST NW,Morning Watch,,LARCENY-NON VEHICLE,Midtown,33.777359999999994,-84.3874,2017-10-12 01:10:00
172851248,1898 LAKEWOOD TER SE,Day Watch,20,LARCENY-NON VEHICLE,Lakewood Heights,33.70221,-84.38077,2017-10-12 11:00:00
172851256,204 WADLEY ST NW,Day Watch,13,LARCENY-NON VEHICLE,Dixie Hills,33.757740000000005,-84.45756999999999,2017-10-11 15:00:00
172851283,3201 MARTIN L KING JR DR NW @GORDON VALLEY APTS,Day Watch,11,LARCENY-NON VEHICLE,,33.75217,-84.49193000000001,2017-10-12 06:00:00
172851477,2900 PEACHTREE RD NW,Day Watch,21,LARCENY-NON VEHICLE,Peachtree Heights West,33.83362,-84.38337,2017-10-11 15:00:00
172851655,2900 PEACHTREE RD NW @CALL BOX 1,Unknown,,LARCENY-NON VEHICLE,Peachtree Heights West,33.83362,-84.38337,2017-10-12 14:00:00
172852698,771 LINDBERGH DR NE,Morning Watch,,LARCENY-NON VEHICLE,Lindbergh/Morosgo,33.82055,-84.36244,2017-10-12 22:25:00
172851270,3370 WELCOME ALL RD SW,Day Watch,,LARCENY-FROM VEHICLE,Ben Hill,33.662,-84.52226999999999,2017-10-11 21:00:00
172850365,1700 STANTON RD SW,Morning Watch,26,LARCENY-NON VEHICLE,,33.709070000000004,-84.44364,2017-10-12 01:00:00
172850941,990 PIEDMONT AVE,Morning Watch,21,LARCENY-NON VEHICLE,Midtown,33.781420000000004,-84.38067,2017-10-08 01:00:00
172850982,458 IRA ST SW,Day Watch,26,LARCENY-NON VEHICLE,Mechanicsville,33.74228,-84.39975,2017-10-11 18:30:00
172851204,500 FAIRFIELD RD,Day Watch,13,LARCENY-NON VEHICLE,Mt. Paran/Northside,33.86181,-84.4087,2017-10-11 08:30:00
172852346,2855 PEACHTREE RD NE,Unknown,26,LARCENY-NON VEHICLE,Garden Hills,33.832770000000004,-84.384,2017-10-12 16:30:00
172852250,875 W PEACHTREE ST NE,Evening Watch,18,AUTO THEFT,Midtown,33.77812,-84.38718,2017-10-12 06:00:00
172851263,42 RAWSON ST SE,Evening Watch,13,AUTO THEFT,Capitol Gateway,33.74447,-84.38604000000001,2017-10-12 08:15:00
172850743,105 JOSEPH E LOWERY BLVD SW,Day Watch,13,ROBBERY-PEDESTRIAN,Ashview Heights,33.751670000000004,-84.41764,2017-10-12 08:10:00
172851177,1200  METROPOLITAN PKWY SW,Day Watch,13,ROBBERY-PEDESTRIAN,Pittsburgh,33.72191,-84.40774,2017-10-11 15:30:00
172852326,2637 OLD HAPEVILLE RD SW,Evening Watch,99,ROBBERY-PEDESTRIAN,Browns Mill Park,33.68294,-84.39416999999999,2017-10-12 16:30:00
172851086,532 CLEVELAND AVE SW,Day Watch,26,ROBBERY-RESIDENCE,Hammond Park,33.68116,-84.4059,2017-10-12 02:00:00
172850634,1178 PIEDMONT AVE NE,Morning Watch,18,AUTO THEFT,Ansley Park,33.78733,-84.37824,2017-10-11 16:40:00
172850927,772 TERRY ST SE,Day Watch,20,AUTO THEFT,Summerhill,33.7337,-84.38474000000001,2017-10-12 08:00:00
172851155,852 RALPH D ABERNATHY BLVD SW;,Day Watch,,AUTO THEFT,West End,33.73815,-84.41543,2017-10-12 10:45:00
172851567,1134 DONNELLY AVE SW,Day Watch,13,AUTO THEFT,Oakland City,33.73189,-84.42522,2017-10-12 10:00:00
172851733,3040 HEADLAND DR SW,Evening Watch,23,AUTO THEFT,Greenbriar,33.689479999999996,-84.48818,2017-10-12 15:44:00
172852239,670 SPRING ST NW,Day Watch,18,AUTO THEFT,Midtown,33.77297,-84.38894,2017-10-12 06:50:00
172852274,350 ABBOTT ST,Evening Watch,13,AUTO THEFT,Ashview Heights,33.746790000000004,-84.41946999999999,2017-10-12 13:30:00
172852595,2399 PARKLAND DR NE,Evening Watch,26,AUTO THEFT,Lindbergh/Morosgo,33.8201,-84.36480999999999,2017-10-07 23:00:00
172852623,1150 ASTOR AVE SW,Evening Watch,20,AUTO THEFT,Sylvan Hills,33.701370000000004,-84.42678000000001,2017-10-11 14:00:00
172852830,300 MARIETTA ST,Evening Watch,18,AUTO THEFT,Downtown,33.76141,-84.39621,2017-10-12 18:00:00
172851281,3031 HEADLAND DR SW,Day Watch,8,ROBBERY-COMMERCIAL,Greenbriar,33.68965,-84.48796999999999,2017-10-12 12:00:00
172850968,2800 CAMPBELLTON RD SW,Day Watch,99,AGG ASSAULT,Campbellton Road,33.70015,-84.48055,2017-10-12 09:30:00
172852766,1645 MORELAND AVE SE,Morning Watch,26,AGG ASSAULT,Custer/McDonough/Guice,33.709790000000005,-84.35849,2017-10-12 23:00:00
172852806,147 CHAPPELL RD NW,Morning Watch,,AGG ASSAULT,Hunter Hills,33.75873,-84.43348,2017-10-12 23:36:00
172850345,2075 ALISON CT SW,Morning Watch,12,AGG ASSAULT,Campbellton Road,33.7008,-84.45634,2017-10-12 03:00:00
172850969,211 WHITAKER CIR NW,Day Watch,20,BURGLARY-RESIDENCE,West Lake,33.76197,-84.44501,2017-10-12 09:15:00
172851877,1044 GUN CLUB RD NW,Evening Watch,20,BURGLARY-RESIDENCE,Almond Park,33.78434,-84.45698,2017-10-12 16:28:00
172852571,940 WAVERLY WAY NE,Evening Watch,,BURGLARY-RESIDENCE,Inman Park,33.760659999999994,-84.35667,2017-10-12 18:50:00
172852814,1995 RAMBLING DR SW,Morning Watch,26,BURGLARY-RESIDENCE,Sylvan Hills,33.70057,-84.40756,2017-10-12 11:00:00
172850985,320 HOLDERNESS ST SW,Day Watch,20,BURGLARY-NONRES,West End,33.74629,-84.42689,2017-10-12 10:07:00
172851331,500 MCDONOUGH BLVD SE,Day Watch,4,BURGLARY-NONRES,Chosewood Park,33.71392,-84.37143,2017-10-04 15:30:00
172850951,669 GARIBALDI ST SW,Day Watch,20,BURGLARY-RESIDENCE,Mechanicsville,33.73658,-84.39926,2017-10-12 09:53:00
172851777,2326 LEILA LN SE,Evening Watch,20,BURGLARY-RESIDENCE,Leila Valley,33.69047,-84.35491999999999,2017-10-11 20:45:00
172852441,238 SEWANEE AVE NW,Evening Watch,20,BURGLARY-RESIDENCE,Dixie Hills,33.75976,-84.4652,2017-10-12 19:30:00
172850053,2981 N FULTON DR NE,Morning Watch,,BURGLARY-NONRES,Garden Hills,33.83602,-84.37772,2017-10-12 00:28:00
172850538,765 MCDANIEL ST SW,Unknown,20,BURGLARY-RESIDENCE,Pittsburgh,33.733959999999996,-84.40177,2017-10-12 06:00:00
172862499,2185 MARTIN L KING JR DR NW,Evening Watch,7,BURGLARY-NONRES,Florida Heights,33.75241,-84.46284,2017-10-13 21:00:00
172861139,879 BRAEMAR AVE SW,Day Watch,20,BURGLARY-RESIDENCE,Green Forest Acres,33.73172,-84.49540999999999,2017-10-12 08:00:00
172860338,1519 LAKEWOOD AVE.,Morning Watch,35,BURGLARY-NONRES,South Atlanta,33.7126,-84.38062,2017-10-13 02:00:00
172862675,1145 MAYLAND CIR,Evening Watch,20,AGG ASSAULT,Pittsburgh,33.72361,-84.406,2017-10-13 21:51:00
172860247,2716 MARTIN L KING JR DR SW,Morning Watch,13,AGG ASSAULT,Harland Terrace,33.75408,-84.47582,2017-10-13 01:57:00
172860882,2500 CENTER ST NW,Day Watch,26,AGG ASSAULT,Carey Park,33.78999,-84.47156,2017-10-13 00:00:00
172862711,1447 CAMPBELLTON ROAD SW,Evening Watch,18,AGG ASSAULT,Venetian Hills,33.71395,-84.43611,2017-10-13 20:10:00
172862087,280 FAIRBURN RD. SW,Unknown,13,AGG ASSAULT,Fairburn Mays,33.7451,-84.50858000000001,2017-10-13 17:12:00
172862154,3393 PEACHTREE RD NE @LENOX MALL,Evening Watch,8,ROBBERY-COMMERCIAL,Lenox,33.84884,-84.36475,2017-10-13 17:00:00
172860153,1991 HOWELL MILL RD NW,Morning Watch,21,AUTO THEFT,Channing Valley,33.809020000000004,-84.41277,2017-10-13 01:07:00
172860630,1674 SANDTOWN RD SW,Morning Watch,20,AUTO THEFT,Venetian Hills,33.716609999999996,-84.44348000000001,2017-10-12 23:00:00
172860740,450 CAPITOL AVE SE @CARTER HALL,Day Watch,18,AUTO THEFT,Summerhill,33.742059999999995,-84.38768,2017-10-12 18:00:00
172860756,3635 REMBRANDT RD NW,Morning Watch,,AUTO THEFT,Kingswood,33.85374,-84.41879,2017-10-12 23:00:00
172860790,178 MOURY AVE SW,Day Watch,26,AUTO THEFT,The Villages at Carver,33.71347,-84.39079,2017-10-13 00:00:00
172861541,1115 BOULDERCREST DR SE,Day Watch,,AUTO THEFT,East Atlanta,33.72367,-84.33221,2017-10-13 13:00:00
172861599,2393 METROPOLITAN PKWY SW,Evening Watch,18,AUTO THEFT,Perkerson,33.689840000000004,-84.40829000000001,2017-10-13 01:30:00
172861812,1300 ESTES DR SW,Evening Watch,18,AUTO THEFT,Sylvan Hills,33.69869,-84.42666,2017-10-13 15:00:00
172862341,1700 NORTHSIDE DR NW,Evening Watch,18,AUTO THEFT,Berkeley Park,33.80121,-84.40791,2017-10-13 18:00:00
172862359,1380 ATLANTIC DR NW @PUBLIX - ATLANTIC,Evening Watch,18,AUTO THEFT,Atlantic Station,33.79293,-84.3975,2017-10-13 15:51:00
172862558,1016 HOWELL MILL RD NW,Evening Watch,18,AUTO THEFT,Home Park,33.78257,-84.41167,2017-10-13 20:55:00
172852312,2437 BELLVIEW AVE NW,Evening Watch,20,AUTO THEFT,Center Hill,33.77738,-84.46706,2017-10-12 20:30:00
172861483,178 MOURY AVE SW,Day Watch,26,ROBBERY-RESIDENCE,The Villages at Carver,33.71347,-84.39079,2017-10-13 12:50:00
172862872,979 HOWELL PL SW,Morning Watch,26,HOMICIDE,West End,33.73917,-84.41978,2017-10-13 23:31:00
172861542,1233 REDFORD DR SE,Day Watch,13,ROBBERY-PEDESTRIAN,Rebel Valley Forest,33.68557,-84.35309000000001,2017-10-13 13:00:00
172862280,1999 CAMPBELLTON RD SW,Morning Watch,99,ROBBERY-PEDESTRIAN,Venetian Hills,33.70759,-84.45474,2017-10-13 05:00:00
172862573,80 JESSE HILL JR DR SE,Day Watch,18,AUTO THEFT,Downtown,33.75168,-84.38198,2017-10-13 07:00:00
172860272,49 BOULEVARD SE,Evening Watch,26,LARCENY-NON VEHICLE,Sweet Auburn,33.75275,-84.37186,2017-09-28 12:00:00
172860565,701 HIGHLAND AVE NE,Morning Watch,,LARCENY-NON VEHICLE,Old Fourth Ward,33.76124,-84.36391,2017-10-13 05:12:00
172861211,2160 BOLTON DR NW,Day Watch,6,LARCENY-NON VEHICLE,Bolton,33.81578,-84.44156,2017-10-13 10:40:00
172861279,1819 MARIETTA BLVD NW,Day Watch,18,LARCENY-NON VEHICLE,Hills Park,33.80478,-84.43697,2017-10-10 08:00:00
172861437,3386 BOULDER PARK DR SW,Day Watch,99,LARCENY-NON VEHICLE,Mays,33.750440000000005,-84.49885,2017-10-06 12:00:00
172861845,232 19TH ST NW,Evening Watch,21,LARCENY-NON VEHICLE,Atlantic Station,33.79333,-84.39542,2017-10-13 15:00:00
172861933,320 FAIRBURN RD SW,Evening Watch,26,LARCENY-NON VEHICLE,Fairburn Mays,33.7451,-84.50858000000001,2017-10-13 16:00:00
172862258,2315 DONALD LEE HOLLOWELL PKWY NW @Z1,Evening Watch,20,LARCENY-NON VEHICLE,Center Hill,33.77725,-84.46072,2017-10-13 18:00:00
172862541,747 RALPH MCGILL BLVD NE,Evening Watch,,LARCENY-NON VEHICLE,Old Fourth Ward,33.76675,-84.36261999999999,2017-10-08 18:30:00
172861577,2600 OLD HAPEVILLE RD SW,Day Watch,20,LARCENY-FROM VEHICLE,Browns Mill Park,33.6835,-84.39366,2017-10-01 01:00:00
172862060,220 26TH ST NW,Unknown,18,LARCENY-FROM VEHICLE,Brookwood,33.80312,-84.4011,2017-10-12 16:30:00
172862148,1709 WILLMA DR NW,Evening Watch,20,LARCENY-FROM VEHICLE,West Highlands,33.7918,-84.44728,2017-10-11 20:00:00
172862906,590 W PEACHTREE ST NW @RENAISSANCE HOTEL,Evening Watch,14,LARCENY-NON VEHICLE,Downtown,33.7702,-84.38754,2017-10-13 15:00:00
172860899,3405 LENOX RD NE,Day Watch,14,LARCENY-NON VEHICLE,Lenox,33.847809999999996,-84.35996999999999,2017-10-12 10:00:00
172861418,999 PEACHTREE ST NE SUITE 720,Day Watch,5,LARCENY-NON VEHICLE,Midtown,33.78155,-84.38391,2017-10-13 07:02:00
172861674,1014 PIEDMONT AVE NE,Evening Watch,24,LARCENY-NON VEHICLE,Midtown,33.78237,-84.38039,2017-10-13 13:00:00
172862417,850 OAK STREET SW,Evening Watch,18,LARCENY-NON VEHICLE,West End,33.74053,-84.41671,2017-10-13 19:35:00
172862661,755 NORTH AVE NE,Evening Watch,31,LARCENY-NON VEHICLE,Poncey-Highland,33.77104,-84.36209000000001,2017-10-13 21:30:00
172860536,180 PONCE DE LEON AVE NE,Morning Watch,23,LARCENY-NON VEHICLE,Midtown,33.7726,-84.38155,2017-10-13 04:30:00
172861036,3500 PEACHTREE RD NE @PHIPPS PLAZA,Evening Watch,8,LARCENY-NON VEHICLE,North Buckhead,33.85248,-84.36058,2017-10-12 19:20:00
172861466,3709 CAMPBELLTON RD SW,Day Watch,17,LARCENY-NON VEHICLE,Ben Hill Acres,33.69038,-84.50955,2017-10-13 12:30:00
172861693,3556 EMPIRE BLVD SW,Evening Watch,23,LARCENY-NON VEHICLE,Glenrose Heights,33.65806,-84.39133000000001,2017-10-13 12:40:00
172861771,2310 MARTIN L KING JR DR SW,Evening Watch,24,LARCENY-NON VEHICLE,Florida Heights,33.75166,-84.4661,2017-10-13 15:18:00
172861772,3535 PEACHTREE RD NE,Evening Watch,24,LARCENY-NON VEHICLE,Lenox,33.85272,-84.36021,2017-10-12 14:30:00
172861829,496 PLASTERS AVE NE,Evening Watch,23,LARCENY-NON VEHICLE,,33.81156,-84.37224,2017-10-13 15:30:00
172862291,2537 PIEDMONT RD NE,Evening Watch,24,LARCENY-NON VEHICLE,Lindbergh/Morosgo,33.82442,-84.36711,2017-10-13 18:30:00
172861878,1205 CAROLINE ST NE,Evening Watch,8,BURGLARY-NONRES,Edgewood,33.758340000000004,-84.34846999999999,2017-10-13 00:35:00
172860044,1385 ENGLISH ST NW,Evening Watch,18,LARCENY-FROM VEHICLE,Blandtown,33.79334,-84.41982,2017-10-12 21:38:00
172860081,948 CYPRESS ST NE,Evening Watch,13,LARCENY-FROM VEHICLE,Midtown,33.78046,-84.38573000000001,2017-10-12 16:30:00
172860239,267 MARIETTA ST NW,Morning Watch,18,LARCENY-FROM VEHICLE,Downtown,33.76083,-84.39538,2017-10-13 00:23:00
172860668,771 LINDBERGH DR NE,Morning Watch,18,LARCENY-FROM VEHICLE,Lindbergh/Morosgo,33.82055,-84.36244,2017-10-12 19:00:00
172860902,1830 CAMPBELLTON RD SW,Morning Watch,20,LARCENY-FROM VEHICLE,,33.70994,-84.44833,2017-10-12 22:00:00
172860993,2367 CASCADE RD SW,Day Watch,20,LARCENY-FROM VEHICLE,Cascade Heights,33.72166,-84.4657,2017-10-13 09:00:00
172861091,250 10TH ST NE,Morning Watch,21,LARCENY-FROM VEHICLE,Midtown,33.78187,-84.37905,2017-10-13 03:30:00
172861238,1255 COLLIER RD NW,Day Watch,99,LARCENY-FROM VEHICLE,Underwood Hills,33.81203,-84.42801,2017-10-11 11:00:00
172861682,1260 GLENWOOD AVE SE,Evening Watch,18,LARCENY-FROM VEHICLE,East Atlanta,33.74024,-84.34645,2017-10-12 17:00:00
172861887,2975 HEADLAND DR SW @BIG LOTS - HEADLAND,Evening Watch,18,LARCENY-FROM VEHICLE,Greenbriar,33.68965,-84.48680999999999,2017-10-13 15:45:00
172861941,495 HARDENDORF AVE NE,Evening Watch,20,LARCENY-FROM VEHICLE,Lake Claire,33.76781,-84.33173000000001,2017-10-13 07:45:00
172861998,408 WOODWARD AVE SE,Evening Watch,13,LARCENY-FROM VEHICLE,Grant Park,33.74563,-84.37418000000001,2017-10-13 16:22:00
172862065,655 HIGHLAND AVE NE,Evening Watch,13,LARCENY-FROM VEHICLE,Old Fourth Ward,33.76124,-84.36584,2017-10-13 14:00:00
172862071,2798 PEEK RD NW,Evening Watch,26,LARCENY-FROM VEHICLE,Collier Heights,33.777429999999995,-84.47815,2017-10-13 16:00:00
